Folder name, Region name Russian, Region name English, Date, Infected, Recovered, Deceased
RU-SE,Республика Северная Осетия — Алания,North osetia republic - Alania,12.02.2022,36176,31795,1146
RU-SE,Республика Северная Осетия — Алания,North osetia republic - Alania,11.02.2022,35967,31712,1144
RU-SE,Республика Северная Осетия — Алания,North osetia republic - Alania,10.02.2022,35754,31621,1138
RU-SE,Республика Северная Осетия — Алания,North osetia republic - Alania,09.02.2022,35544,31527,1136
RU-SE,Республика Северная Осетия — Алания,North osetia republic - Alania,08.02.2022,35336,31425,1131
RU-SE,Республика Северная Осетия — Алания,North osetia republic - Alania,07.02.2022,35123,31312,1125
RU-SE,Республика Северная Осетия — Алания,North osetia republic - Alania,06.02.2022,34908,31206,1125
RU-SE,Республика Северная Осетия — Алания,North osetia republic - Alania,05.02.2022,34696,31111,1125
RU-SE,Республика Северная Осетия — Алания,North osetia republic - Alania,04.02.2022,34488,30973,1120
RU-SE,Республика Северная Осетия — Алания,North osetia republic - Alania,03.02.2022,34283,30871,1115
RU-SE,Республика Северная Осетия — Алания,North osetia republic - Alania,02.02.2022,34080,30767,1110
RU-SE,Республика Северная Осетия — Алания,North osetia republic - Alania,01.02.2022,33879,30670,1107
RU-SE,Республика Северная Осетия — Алания,North osetia republic - Alania,31.01.2022,33679,30596,1102
RU-SE,Республика Северная Осетия — Алания,North osetia republic - Alania,30.01.2022,33483,30548,1102
RU-SE,Республика Северная Осетия — Алания,North osetia republic - Alania,29.01.2022,33307,30511,1102
RU-SE,Республика Северная Осетия — Алания,North osetia republic - Alania,28.01.2022,33147,30483,1098
RU-SE,Республика Северная Осетия — Алания,North osetia republic - Alania,27.01.2022,33014,30446,1084
RU-SE,Республика Северная Осетия — Алания,North osetia republic - Alania,26.01.2022,32912,30412,1071
RU-SE,Республика Северная Осетия — Алания,North osetia republic - Alania,25.01.2022,32811,30373,1069
RU-SE,Республика Северная Осетия — Алания,North osetia republic - Alania,24.01.2022,32712,30341,1065
RU-ME,Республика Марий Эл,Mari El republic,23.02.2022,42265,31241,1023
RU-ME,Республика Марий Эл,Mari El republic,22.02.2022,42083,30947,1016
RU-ME,Республика Марий Эл,Mari El republic,21.02.2022,41868,30732,1010
RU-ME,Республика Марий Эл,Mari El republic,20.02.2022,41616,30641,1007
RU-ME,Республика Марий Эл,Mari El republic,19.02.2022,41332,30548,1004
RU-ME,Республика Марий Эл,Mari El republic,18.02.2022,41006,30429,1003
RU-ME,Республика Марий Эл,Mari El republic,17.02.2022,40623,30333,1001
RU-ME,Республика Марий Эл,Mari El republic,16.02.2022,40215,30260,1000
RU-ME,Республика Марий Эл,Mari El republic,15.02.2022,39786,30202,998
RU-ME,Республика Марий Эл,Mari El republic,14.02.2022,39318,30137,995
RU-ME,Республика Марий Эл,Mari El republic,13.02.2022,38843,30088,995
RU-ME,Республика Марий Эл,Mari El republic,12.02.2022,38356,29956,995
RU-ME,Республика Марий Эл,Mari El republic,11.02.2022,37867,29797,994
RU-ME,Республика Марий Эл,Mari El republic,10.02.2022,37369,29659,991
RU-ME,Республика Марий Эл,Mari El republic,09.02.2022,36873,29536,989
RU-ME,Республика Марий Эл,Mari El republic,08.02.2022,36357,29407,984
RU-ME,Республика Марий Эл,Mari El republic,07.02.2022,35832,29260,983
RU-ME,Республика Марий Эл,Mari El republic,06.02.2022,35331,29105,983
RU-ME,Республика Марий Эл,Mari El republic,05.02.2022,34811,28944,983
RU-ME,Республика Марий Эл,Mari El republic,04.02.2022,34236,28788,981
RU-ME,Республика Марий Эл,Mari El republic,03.02.2022,33713,28674,979
RU-ME,Республика Марий Эл,Mari El republic,02.02.2022,33237,28557,976
RU-ME,Республика Марий Эл,Mari El republic,01.02.2022,32816,28466,974
RU-ME,Республика Марий Эл,Mari El republic,31.01.2022,32494,28398,974
RU-ME,Республика Марий Эл,Mari El republic,30.01.2022,32202,28373,974
RU-ME,Республика Марий Эл,Mari El republic,29.01.2022,31935,28357,973
RU-ME,Республика Марий Эл,Mari El republic,28.01.2022,31692,28348,971
RU-ME,Республика Марий Эл,Mari El republic,27.01.2022,31471,28340,971
RU-ME,Республика Марий Эл,Mari El republic,26.01.2022,31216,28334,971
RU-ME,Республика Марий Эл,Mari El republic,25.01.2022,31000,28327,966
RU-ME,Республика Марий Эл,Mari El republic,24.01.2022,30815,28323,962
RU-IN,Республика Ингушетия,Ingushetia republic,23.02.2022,38492,32901,535
RU-IN,Республика Ингушетия,Ingushetia republic,22.02.2022,38350,32656,534
RU-IN,Республика Ингушетия,Ingushetia republic,21.02.2022,38194,32419,531
RU-IN,Республика Ингушетия,Ingushetia republic,20.02.2022,38027,32178,531
RU-IN,Республика Ингушетия,Ingushetia republic,19.02.2022,37851,31961,530
RU-IN,Республика Ингушетия,Ingushetia republic,18.02.2022,37628,31730,530
RU-IN,Республика Ингушетия,Ingushetia republic,17.02.2022,37346,31526,529
RU-IN,Республика Ингушетия,Ingushetia republic,16.02.2022,37025,31335,529
RU-IN,Республика Ингушетия,Ingushetia republic,15.02.2022,36660,31133,526
RU-IN,Республика Ингушетия,Ingushetia republic,14.02.2022,36278,30944,524
RU-IN,Республика Ингушетия,Ingushetia republic,13.02.2022,35899,30780,524
RU-IN,Республика Ингушетия,Ingushetia republic,12.02.2022,35519,30587,522
RU-IN,Республика Ингушетия,Ingushetia republic,11.02.2022,35148,30383,520
RU-IN,Республика Ингушетия,Ingushetia republic,10.02.2022,34779,30181,518
RU-IN,Республика Ингушетия,Ingushetia republic,09.02.2022,34407,29984,517
RU-IN,Республика Ингушетия,Ingushetia republic,08.02.2022,34037,29773,516
RU-IN,Республика Ингушетия,Ingushetia republic,07.02.2022,33672,29641,515
RU-IN,Республика Ингушетия,Ingushetia republic,06.02.2022,33311,29536,514
RU-IN,Республика Ингушетия,Ingushetia republic,05.02.2022,32953,29434,512
RU-IN,Республика Ингушетия,Ingushetia republic,04.02.2022,32629,29308,512
RU-IN,Республика Ингушетия,Ingushetia republic,03.02.2022,32324,29201,511
RU-IN,Республика Ингушетия,Ingushetia republic,02.02.2022,32038,29132,509
RU-IN,Республика Ингушетия,Ingushetia republic,01.02.2022,31775,29031,507
RU-IN,Республика Ингушетия,Ingushetia republic,31.01.2022,31544,28945,507
RU-IN,Республика Ингушетия,Ingushetia republic,30.01.2022,31362,28871,506
RU-IN,Республика Ингушетия,Ingushetia republic,29.01.2022,31183,28789,504
RU-IN,Республика Ингушетия,Ingushetia republic,28.01.2022,31018,28701,504
RU-IN,Республика Ингушетия,Ingushetia republic,27.01.2022,30862,28626,504
RU-IN,Республика Ингушетия,Ingushetia republic,26.01.2022,30711,28571,502
RU-IN,Республика Ингушетия,Ingushetia republic,25.01.2022,30564,28499,502
RU-IN,Республика Ингушетия,Ingushetia republic,24.01.2022,30432,28403,501
RU-AD,Республика Адыгея,Adigey republic,23.02.2022,40954,32508,870
RU-AD,Республика Адыгея,Adigey republic,22.02.2022,40504,32110,870
RU-AD,Республика Адыгея,Adigey republic,21.02.2022,40024,31805,868
RU-AD,Республика Адыгея,Adigey republic,20.02.2022,39484,31452,866
RU-AD,Республика Адыгея,Adigey republic,19.02.2022,38963,31040,863
RU-AD,Республика Адыгея,Adigey republic,18.02.2022,38388,30728,861
RU-AD,Республика Адыгея,Adigey republic,17.02.2022,37828,30346,858
RU-AD,Республика Адыгея,Adigey republic,16.02.2022,37338,30004,855
RU-AD,Республика Адыгея,Adigey republic,15.02.2022,36877,29673,853
RU-AD,Республика Адыгея,Adigey republic,14.02.2022,36322,29372,851
RU-AD,Республика Адыгея,Adigey republic,13.02.2022,35792,29030,849
RU-AD,Республика Адыгея,Adigey republic,12.02.2022,35311,28718,847
RU-AD,Республика Адыгея,Adigey republic,11.02.2022,34828,28421,845
RU-AD,Республика Адыгея,Adigey republic,10.02.2022,34353,28106,843
RU-AD,Республика Адыгея,Adigey republic,09.02.2022,33903,27811,840
RU-AD,Республика Адыгея,Adigey republic,08.02.2022,33410,27535,838
RU-AD,Республика Адыгея,Adigey republic,07.02.2022,32900,27283,836
RU-AD,Республика Адыгея,Adigey republic,06.02.2022,32403,27058,834
RU-AD,Республика Адыгея,Adigey republic,05.02.2022,31898,26871,831
RU-AD,Республика Адыгея,Adigey republic,04.02.2022,31411,26676,829
RU-AD,Республика Адыгея,Adigey republic,03.02.2022,30999,26513,827
RU-AD,Республика Адыгея,Adigey republic,02.02.2022,30729,26334,825
RU-AD,Республика Адыгея,Adigey republic,01.02.2022,30468,26180,824
RU-AD,Республика Адыгея,Adigey republic,31.01.2022,30216,26096,822
RU-AD,Республика Адыгея,Adigey republic,30.01.2022,29969,25998,820
RU-AD,Республика Адыгея,Adigey republic,29.01.2022,29772,25856,818
RU-AD,Республика Адыгея,Adigey republic,28.01.2022,29574,25739,817
RU-AD,Республика Адыгея,Adigey republic,27.01.2022,29410,25627,815
RU-AD,Республика Адыгея,Adigey republic,26.01.2022,29263,25471,813
RU-AD,Республика Адыгея,Adigey republic,25.01.2022,29142,25337,811
RU-AD,Республика Адыгея,Adigey republic,24.01.2022,29019,25259,809
RU-GA,Республика Алтай,Altai republic,23.02.2022,30897,25227,584
RU-GA,Республика Алтай,Altai republic,22.02.2022,30693,25154,584
RU-GA,Республика Алтай,Altai republic,21.02.2022,30651,25067,584
RU-GA,Республика Алтай,Altai republic,20.02.2022,30594,24974,583
RU-GA,Республика Алтай,Altai republic,19.02.2022,30432,24907,582
RU-GA,Республика Алтай,Altai republic,18.02.2022,30196,24841,580
RU-GA,Республика Алтай,Altai republic,17.02.2022,29909,24773,579
RU-GA,Республика Алтай,Altai republic,16.02.2022,29644,24700,579
RU-GA,Республика Алтай,Altai republic,15.02.2022,29338,24640,579
RU-GA,Республика Алтай,Altai republic,14.02.2022,29198,24585,579
RU-GA,Республика Алтай,Altai republic,13.02.2022,29007,24547,578
RU-GA,Республика Алтай,Altai republic,12.02.2022,28786,24503,577
RU-GA,Республика Алтай,Altai republic,11.02.2022,28570,24460,576
RU-GA,Республика Алтай,Altai republic,10.02.2022,28346,24414,574
RU-GA,Республика Алтай,Altai republic,09.02.2022,28135,24363,572
RU-GA,Республика Алтай,Altai republic,08.02.2022,27931,24319,571
RU-GA,Республика Алтай,Altai republic,07.02.2022,27734,24271,569
RU-GA,Республика Алтай,Altai republic,06.02.2022,27536,24240,568
RU-GA,Республика Алтай,Altai republic,05.02.2022,27350,24205,567
RU-GA,Республика Алтай,Altai republic,04.02.2022,27163,24168,565
RU-GA,Республика Алтай,Altai republic,03.02.2022,26998,24128,564
RU-GA,Республика Алтай,Altai republic,02.02.2022,26882,24079,561
RU-GA,Республика Алтай,Altai republic,01.02.2022,26768,24035,559
